id,original_language,original_title,popularity,release_date,vote_average,vote_count,genre,overview,revenue,runtime,tagline
484718,en,Coming 2 America,83.631,5/03/2021,6.7,1612,['Comedy'],"Prince Akeem Joffer is set to become King of Zamunda when he discovers he has a son he never knew about in America â€“ a street savvy Queens native named Lavelle. Honoring his royal father's dying wish to groom this son as the crown prince, Akeem and Semmi set off to America once again.",0,110,A sequel is in the heir.
858,en,Sleepless in Seattle,16.169,24/06/1993,6.7,1728,"['Comedy', 'Drama', 'Romance']","Desperate to find his dad Sam a date, a young boy calls into a radio show and catches the attention of Annie, a journalist who wants to meet Sam atop the Empire State Building.",227799884,105,"What if someone you never met, someone you never saw, someone you never knew was the only someone for you?"
9374,en,Death Becomes Her,16.374,30/07/1992,6.7,1917,"['Comedy', 'Fantasy', 'Horror']","Madeline is married to Ernest, who was once arch-rival Helen's fiance. After recovering from a mental breakdown, Helen vows to kill Madeline and steal back Ernest. Unfortunately for everyone, the introduction of a magic potion causes things to be a great deal more complicated than a mere murder plot.",149022650,104,In one small bottle... The fountain of youth. The secret of eternal life. The power of an ancient potion. Sometimes it works... sometimes it doesn't.
2976,en,Hairspray,19.806,19/07/2007,6.7,2089,"['Comedy', 'Romance', 'Drama']","Pleasantly plump teenager Tracy Turnblad auditions to be on Baltimore's most popular dance show - The Corny Collins Show - and lands a prime spot. Through her newfound fame, she becomes determined to help her friends and end the racial segregation that has been a staple of the show.",90450008,117,"When you follow your own beat, the world will follow you."
455980,en,Tag,31.02,30/05/2018,6.7,2356,"['Comedy', 'Action']","For one month every year, five highly competitive friends hit the ground running in a no-holds-barred game of tag theyâ€™ve been playing since the first grade. This year, the game coincides with the wedding of their only undefeated player, which should finally make him an easy target. But he knows theyâ€™re coming...and heâ€™s ready.",75100000,100,Based on  a true story. Weâ€™re not kidding.
10591,en,The Girl Next Door,44.017,9/04/2004,6.7,2567,"['Comedy', 'Romance']","Exceptionally ambitious high schooler Matthew has aspirations for a career in politics when he falls in love with his gorgeous 19-year-old neighbor, Danielle. But Matthew's bright future is jeopardized when he finds Danielle was once a porn star. As Danielle's past catches up with her, Matthew's love for her forces him to re-evaluate his goals.",31635150,110,Matt never saw her coming... but all his friends had!
9919,en,How to Lose a Guy in 10 Days,17.223,7/02/2003,6.7,2843,"['Comedy', 'Romance']","Itâ€™s the battle of wills, as Andie (Kate Hudson) needs to prove she can dump a guy in 10 days, whereas Ben (Matthew McConaughey) needs to prove he can win a girl in 10 days. Now, the clock is ticking - and the wildly entertaining comedy smash is off and running in this irresistible tale of sex, lies and outrageous romantic fireworks!",177371441,116,One of them is lying. So is the other.
8835,en,Legally Blonde,35.035,13/07/2001,6.7,2882,['Comedy'],"Elle Woods has it all. She's the president of her sorority, a Hawaiian Tropic girl, Miss June in her campus calendar, and, above all, a natural blonde. She dates the cutest fraternity boy on campus and wants nothing more than to be Mrs. Warner Huntington III. But, there's just one thing stopping Warner from popping the question: Elle is too blonde.",141774679,96,Don't judge a book by its hair color!
8699,en,Anchorman: The Legend of Ron Burgundy,17.108,9/07/2004,6.7,3260,['Comedy'],"It's the 1970s and San Diego anchorman Ron Burgundy is the top dog in local TV, but that's all about to change when ambitious reporter Veronica Corningstone arrives as a new employee at his station.",90574188,95,They bring you the news so you don't have to get it yourself.
10096,en,13 Going on 30,34.173,13/04/2004,6.7,4024,"['Comedy', 'Fantasy', 'Romance']","After total humiliation at her thirteenth birthday party, Jenna Rink wants to just hide until she's thirty. With a little magic, her wish is granted, but it turns out that being thirty isn't as always as awesome as she thought it would be!",96455697,98,"For some, 13 feels like it was just yesterday. For Jenna, it was."
496,en,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,15.739,1/11/2006,6.7,4155,['Comedy'],"Kazakh journalist Borat Sagdiyev travels to America to make a documentary. As he zigzags across the nation, Borat meets real people in real situations with hysterical consequences. His backwards behavior generates strong reactions around him exposing prejudices and hypocrisies in American culture.",262552893,84,"Come to Kazakhstan, it's nice!"
4523,en,Enchanted,59.458,20/11/2007,6.7,4377,"['Comedy', 'Family', 'Fantasy', 'Romance']","The beautiful princess Giselle is banished by an evil queen from her magical, musical animated land and finds herself in the gritty reality of the streets of modern-day Manhattan. Shocked by this strange new environment that doesn't operate on a ""happily ever after"" basis, Giselle is now adrift in a chaotic world badly in need of enchantment. But when Giselle begins to fall in love with a charmingly flawed divorce lawyer who has come to her aid - even though she is already promised to a perfect fairy tale prince back home - she has to wonder: Can a storybook view of romance survive in the real world?",340487652,107,This fairytale princess is about to meet a real Prince Charming.
1597,en,Meet the Parents,27.163,6/10/2000,6.7,4701,"['Comedy', 'Romance']","Greg Focker is ready to marry his girlfriend, Pam, but before he pops the question, he must win over her formidable father, humorless former CIA agent Jack Byrnes, at the wedding of Pam's sister. As Greg bends over backward to make a good impression, his visit to the Byrnes home turns into a hilarious series of disasters, and everything that can go wrong does, all under Jack's critical, hawklike gaze.",330444045,108,First comes love. Then comes the interrogation.
772,en,Home Alone 2: Lost in New York,88.518,19/11/1992,6.7,7277,"['Comedy', 'Family', 'Adventure']","Instead of flying to Florida with his folks, Kevin ends up alone in New York, where he gets a hotel room with his dad's credit cardâ€”despite problems from a clerk and meddling bellboy. But when Kevin runs into his old nemeses, the Wet Bandits, he's determined to foil their plans to rob a toy store on Christmas eve.",358994850,120,He's up past his bedtime in the city that never sleeps.
11520,en,Grumpy Old Men,9.566,25/12/1993,6.6,455,['Comedy'],"For decades, next-door neighbors and former friends John and Max have feuded, trading insults and wicked pranks. When an attractive widow moves in nearby, their bad blood erupts into a high-stakes rivalry full of naughty jokes and adolescent hijinks.",70200000,103,The best of enemies until something came between them.
6575,en,Walk Hard: The Dewey Cox Story,8.128,21/12/2007,6.6,491,"['Comedy', 'Music', 'Drama']","Following a childhood tragedy, Dewey Cox follows a long and winding road to music stardom. Dewey perseveres through changing musical styles, an addiction to nearly every drug known and bouts of uncontrollable rage.",18317151,96,Life made him tough. Love made him strong. Music made him hard.
9087,en,The American President,12.092,17/11/1995,6.6,520,"['Comedy', 'Drama', 'Romance']","Widowed U.S. president Andrew Shepherd, one of the world's most powerful men, can have anything he wants -- and what he covets most is Sydney Ellen Wade, a Washington lobbyist. But Shepherd's attempts at courting her spark wild rumors and decimate his approval ratings.",107879496,114,Why can't the most powerful man in the world have the one thing he wants most?
606117,en,A Cinderella Story: Christmas Wish,23.998,15/10/2019,6.6,538,"['Comedy', 'Music', 'Romance', 'Fantasy']","Kat is an aspiring singer-songwriter who dreams of making it big. However, her dreams are stalled by her reality: a conniving and cruel stepfamily  and a demoralizing job working as a singing elf at billionaire Terrence Wintergardenâ€™s Santa Land.",0,93,Happily ever after begins with a dream.
11566,en,Dave,9.147,7/05/1993,6.6,547,['Comedy'],A sweet-natured Temp Agency operator and amateur Presidential look-alike is recruited by the Secret Service to become a temporary stand-in for the President of the United States.,92000000,110,"In a country where anybody can become President, anybody just did."
10414,en,The Mighty Ducks,10.025,2/10/1992,6.6,630,"['Comedy', 'Family', 'Drama']","After reckless young lawyer Gordon Bombay gets arrested for drunk driving, he must coach a kids hockey team for his community service. Gordon has experience on the ice, but isn't eager to return to hockey, a point hit home by his tense dealings with his own former coach, Jack Reilly. The reluctant Gordon eventually grows to appreciate his team, which includes promising young Charlie Conway, and leads them to take on Reilly's tough players.",50752337,101,They can't skate. They can't win. They can't be serious.
9429,en,A Night at the Roxbury,12.301,1/10/1998,6.6,647,"['Comedy', 'Music', 'Romance']","Despite being well into adulthood, brothers Doug and Steve Butabi still live at home and work in the flower shop owned by their dad. They exist only to hit on women at discos, though they're routinely unsuccessful until a chance run-in with Richard Grieco gets them inside the swank Roxbury club. Mistaken for high rollers, they meet their dream women, Vivica and Cambi, and resolve to open a club of their own.",30331165,81,Score!
